"Box plot","LOC Gene ID","Project ID","Experiment ID","Experiment name","Variety","Development stage","Tissue","Expression value"
"","LOC_Os01g01420","SRP017256","SRX235857","Leaf_WT2011","Nipponbare","21 days after transplanting","Leaf","52.9711"
"","LOC_Os01g01420","SRP039045","SRX477951","Panicle","Nipponbare","","Panicle","32.3559"
"","LOC_Os01g01420","DRP000391","DRX000665","Panicle_Normal","Nipponbare","7 days before heading","Panicle","29.672"
"","LOC_Os01g01420","DRP000391","DRX000667","Panicle_Normal","Nipponbare","7 days after flowering","Panicle","29.1126"
"","LOC_Os01g01420","SRP035332","SRX425435","Panicle_young_0.5cm","Nipponbare","flowering","Panicle","19.0237"
"","LOC_Os01g01420","SRP047482","SRX738075","Pistil_Normal","Nipponbare","before flowering","Pistil","3.06621"
"","LOC_Os01g01420","SRP039045","SRX477952","Root","Nipponbare","","Root","10.8644"
"","LOC_Os01g01420","DRP000716","DRX002019","Root_-Pi_0day_r1","Nipponbare","14 days seedling","Root","27.2785"
"","LOC_Os01g01420","DRP000716","DRX002020","Root_-Pi_0day_r2","Nipponbare","14 days seedling","Root","24.5595"
"","LOC_Os01g01420","DRP000716","DRX002024","Root_-Pi_22day_r1","Nipponbare","14 days seedling","Root","28.071"
"","LOC_Os01g01420","DRP000716","DRX002026","Root_-Pi_22day_r2","Nipponbare","14 days seedling","Root","25.3283"
"","LOC_Os01g01420","SRP028766","SRX335912","Root_1h+Pi_r1","Nipponbare","14 days seedling","Root","8.28079"
"","LOC_Os01g01420","SRP028766","SRX335913","Root_1h+Pi_r2","Nipponbare","14 days seedling","Root","10.4337"
"","LOC_Os01g01420","SRP028766","SRX335914","Root_1h+Pi_r3","Nipponbare","14 days seedling","Root","10.4378"
"","LOC_Os01g01420","SRP028766","SRX335915","Root_1h-Pi_r1","Nipponbare","14 days seedling","Root","12.5941"
"","LOC_Os01g01420","SRP028766","SRX335916","Root_1h-Pi_r2","Nipponbare","14 days seedling","Root","10.6092"
"","LOC_Os01g01420","SRP028766","SRX335917","Root_1h-Pi_r3","Nipponbare","14 days seedling","Root","13.0142"
"","LOC_Os01g01420","SRP028766","SRX335918","Root_21d+1h+Pi_r1","Nipponbare","35 days seedling","Root","10.4723"
"","LOC_Os01g01420","SRP028766","SRX335919","Root_21d+1h+Pi_r2","Nipponbare","35 days seedling","Root","10.1221"
"","LOC_Os01g01420","SRP028766","SRX335920","Root_21d+1h+Pi_r3","Nipponbare","35 days seedling","Root","12.4298"
"","LOC_Os01g01420","SRP028766","SRX335921","Root_21d+1h-Pi_r1","Nipponbare","35 days seedling","Root","12.17"
"","LOC_Os01g01420","SRP028766","SRX335922","Root_21d+1h-Pi_r2","Nipponbare","35 days seedling","Root","11.196"
"","LOC_Os01g01420","SRP028766","SRX335923","Root_21d+1h-Pi_r3","Nipponbare","35 days seedling","Root","12.1239"
"","LOC_Os01g01420","SRP028766","SRX335924","Root_21d+1hRe_r1","Nipponbare","35 days seedling","Root","9.02539"
"","LOC_Os01g01420","SRP028766","SRX335925","Root_21d+1hRe_r2","Nipponbare","35 days seedling","Root","9.89532"
"","LOC_Os01g01420","SRP028766","SRX335926","Root_21d+1hRe_r3","Nipponbare","35 days seedling","Root","10.3629"
"","LOC_Os01g01420","SRP028766","SRX335927","Root_21d+24h+Pi_r1","Nipponbare","35 days seedling","Root","10.2896"
"","LOC_Os01g01420","SRP028766","SRX335928","Root_21d+24h+Pi_r2","Nipponbare","35 days seedling","Root","9.64132"
"","LOC_Os01g01420","SRP028766","SRX335929","Root_21d+24h+Pi_r3","Nipponbare","35 days seedling","Root","13.082"
"","LOC_Os01g01420","SRP028766","SRX335930","Root_21d+24h-Pi_r1","Nipponbare","35 days seedling","Root","10.7111"
"","LOC_Os01g01420","SRP028766","SRX335931","Root_21d+24h-Pi_r2","Nipponbare","35 days seedling","Root","13.7412"
"","LOC_Os01g01420","SRP028766","SRX335932","Root_21d+24h-Pi_r3","Nipponbare","35 days seedling","Root","13.0971"
"","LOC_Os01g01420","SRP028766","SRX335933","Root_21d+24hRe_r1","Nipponbare","35 days seedling","Root","12.5185"
"","LOC_Os01g01420","SRP028766","SRX335934","Root_21d+24hRe_r2","Nipponbare","35 days seedling","Root","13.1651"
"","LOC_Os01g01420","SRP028766","SRX335935","Root_21d+24hRe_r3","Nipponbare","35 days seedling","Root","14.1824"
"","LOC_Os01g01420","SRP028766","SRX335936","Root_21d+6h+Pi_r1","Nipponbare","35 days seedling","Root","9.19995"
"","LOC_Os01g01420","SRP028766","SRX335937","Root_21d+6h+Pi_r2","Nipponbare","35 days seedling","Root","9.7728"
"","LOC_Os01g01420","SRP028766","SRX335938","Root_21d+6h+Pi_r3","Nipponbare","35 days seedling","Root","12.8463"
"","LOC_Os01g01420","SRP028766","SRX335939","Root_21d+6h-Pi_r1","Nipponbare","35 days seedling","Root","11.5685"
"","LOC_Os01g01420","SRP028766","SRX335940","Root_21d+6h-Pi_r2","Nipponbare","35 days seedling","Root","11.816"
"","LOC_Os01g01420","SRP028766","SRX335941","Root_21d+6h-Pi_r3","Nipponbare","35 days seedling","Root","13.924"
"","LOC_Os01g01420","SRP028766","SRX335942","Root_21d+6hRe_r1","Nipponbare","35 days seedling","Root","10.0041"
"","LOC_Os01g01420","SRP028766","SRX335943","Root_21d+6hRe_r2","Nipponbare","35 days seedling","Root","12.5541"
"","LOC_Os01g01420","SRP028766","SRX335944","Root_21d+6hRe_r3","Nipponbare","35 days seedling","Root","9.96693"
"","LOC_Os01g01420","SRP061678","SRX374435","Root_21d-Pi&3d+Pi_r1","Nipponbare","24 days seedling","Root","10.9039"
"","LOC_Os01g01420","SRP061678","SRX374436","Root_21d-Pi&3d+Pi_r2","Nipponbare","24 days seedling","Root","11.4765"
"","LOC_Os01g01420","SRP061678","SRX374431","Root_21d3d+Pi_r1","Nipponbare","24 days seedling","Root","8.42034"
"","LOC_Os01g01420","SRP061678","SRX374432","Root_21d3d+Pi_r2","Nipponbare","24 days seedling","Root","8.43501"
"","LOC_Os01g01420","SRP061678","SRX374433","Root_21d3d+Pi_r3","Nipponbare","24 days seedling","Root","13.369"
"","LOC_Os01g01420","SRP061678","SRX374437","Root_21d3d-Pi_r1","Nipponbare","24 days seedling","Root","8.25131"
"","LOC_Os01g01420","SRP061678","SRX374439","Root_21d3d-Pi_r2","Nipponbare","24 days seedling","Root","10.3113"
"","LOC_Os01g01420","SRP028766","SRX335945","Root_21dd+Pi_r1","Nipponbare","35 days seedling","Root","12.8014"
"","LOC_Os01g01420","SRP028766","SRX335946","Root_21dd+Pi_r2","Nipponbare","35 days seedling","Root","10.1007"
"","LOC_Os01g01420","SRP028766","SRX335947","Root_21dd+Pi_r3","Nipponbare","35 days seedling","Root","12.1132"
"","LOC_Os01g01420","SRP028766","SRX335948","Root_21dd-Pi_r1","Nipponbare","35 days seedling","Root","11.6215"
"","LOC_Os01g01420","SRP028766","SRX335949","Root_21dd-Pi_r2","Nipponbare","35 days seedling","Root","14.0555"
"","LOC_Os01g01420","SRP028766","SRX335950","Root_21dd-Pi_r3","Nipponbare","35 days seedling","Root","13.131"
"","LOC_Os01g01420","SRP028766","SRX335951","Root_24h+Pi_r1","Nipponbare","14 days seedling","Root","13.8798"
"","LOC_Os01g01420","SRP028766","SRX335952","Root_24h+Pi_r2","Nipponbare","14 days seedling","Root","11.5294"
"","LOC_Os01g01420","SRP028766","SRX335953","Root_24h+Pi_r3","Nipponbare","14 days seedling","Root","10.4998"
"","LOC_Os01g01420","SRP028766","SRX335954","Root_24h-Pi_r1","Nipponbare","14 days seedling","Root","11.0673"
"","LOC_Os01g01420","SRP028766","SRX335955","Root_24h-Pi_r2","Nipponbare","14 days seedling","Root","13.7146"
"","LOC_Os01g01420","SRP028766","SRX335956","Root_24h-Pi_r3","Nipponbare","14 days seedling","Root","11.0897"
"","LOC_Os01g01420","SRP028766","SRX335958","Root_3d+Pi_r2","Nipponbare","17 days seedling","Root","11.2132"
"","LOC_Os01g01420","SRP028766","SRX335959","Root_3d+Pi_r3","Nipponbare","17 days seedling","Root","12.0449"
"","LOC_Os01g01420","SRP028766","SRX335960","Root_3d-Pi_r1","Nipponbare","17 days seedling","Root","11.0655"
"","LOC_Os01g01420","SRP028766","SRX335961","Root_3d-Pi_r2","Nipponbare","17 days seedling","Root","11.8185"
"","LOC_Os01g01420","SRP028766","SRX335962","Root_3d-Pi_r3","Nipponbare","17 days seedling","Root","14.4001"
"","LOC_Os01g01420","SRP061678","SRX670644","Root_52d-Pi","Nipponbare","52 days seedling","Root","10.3727"
"","LOC_Os01g01420","SRP028766","SRX335963","Root_6h+Pi_r1","Nipponbare","14 days seedling","Root","11.8078"
"","LOC_Os01g01420","SRP028766","SRX335964","Root_6h+Pi_r2","Nipponbare","14 days seedling","Root","9.31011"
"","LOC_Os01g01420","SRP028766","SRX335965","Root_6h+Pi_r3","Nipponbare","14 days seedling","Root","10.0488"
"","LOC_Os01g01420","SRP028766","SRX335966","Root_6h-Pi_r1","Nipponbare","14 days seedling","Root","9.70555"
"","LOC_Os01g01420","SRP028766","SRX335967","Root_6h-Pi_r2","Nipponbare","14 days seedling","Root","11.3184"
"","LOC_Os01g01420","SRP028766","SRX335968","Root_6h-Pi_r3","Nipponbare","14 days seedling","Root","11.6825"
"","LOC_Os01g01420","SRP028766","SRX335969","Root_7d+Pi_r1","Nipponbare","21 days seedling","Root","11.5567"
"","LOC_Os01g01420","SRP028766","SRX335970","Root_7d+Pi_r2","Nipponbare","21 days seedling","Root","11.543"
"","LOC_Os01g01420","SRP028766","SRX335971","Root_7d+Pi_r3","Nipponbare","21 days seedling","Root","11.9686"
"","LOC_Os01g01420","SRP028766","SRX335972","Root_7d-Pi_r1","Nipponbare","21 days seedling","Root","11.8807"
"","LOC_Os01g01420","SRP028766","SRX335973","Root_7d-Pi_r2","Nipponbare","21 days seedling","Root","13.0269"
"","LOC_Os01g01420","SRP028766","SRX335974","Root_7d-Pi_r3","Nipponbare","21 days seedling","Root","12.2717"
"","LOC_Os01g01420","DRP001141","DRX012208","Root_Cd_0h_r1","Nipponbare","10 days seedling","Root","22.0514"
"","LOC_Os01g01420","DRP001141","DRX012209","Root_Cd_0h_r2","Nipponbare","10 days seedling","Root","23.3172"
"","LOC_Os01g01420","DRP001141","DRX012220","Root_Cd_0h_r3","Nipponbare","10 days seedling","Root","24.1441"
"","LOC_Os01g01420","DRP001141","DRX012210","Root_Cd_1h_r1","Nipponbare","10 days seedling","Root","9.43583"
"","LOC_Os01g01420","DRP001141","DRX012211","Root_Cd_1h_r2","Nipponbare","10 days seedling","Root","8.68757"
"","LOC_Os01g01420","DRP001141","DRX012221","Root_Cd_1h_r3","Nipponbare","10 days seedling","Root","6.62313"
"","LOC_Os01g01420","DRP001141","DRX012222","Root_Cd_24h_r1","Nipponbare","10 days seedling","Root","8.02095"
"","LOC_Os01g01420","SRP061677","SRX1122008","Root_DCL3a_+Pi","Nipponbare","35 days seedling","Root","11.9656"
"","LOC_Os01g01420","SRP061677","SRX1122009","Root_DCL3a_+Pi","Nipponbare","35 days seedling","Root","11.2833"
"","LOC_Os01g01420","SRP061677","SRX1122010","Root_DCL3a_+Pi","Nipponbare","35 days seedling","Root","11.7985"
"","LOC_Os01g01420","SRP061677","SRX1122011","Root_DCL3a_-Pi","Nipponbare","35 days seedling","Root","11.6236"
"","LOC_Os01g01420","SRP061677","SRX1122012","Root_DCL3a_-Pi","Nipponbare","35 days seedling","Root","10.8824"
"","LOC_Os01g01420","SRP061677","SRX1122013","Root_DCL3a_-Pi","Nipponbare","35 days seedling","Root","13.5132"
"","LOC_Os01g01420","DRP000391","DRX000669","Root_Normal","Nipponbare","7 days seedling","Root","28.0181"
"","LOC_Os01g01420","SRP061677","SRX1122020","Root_WT_+Pi","Nipponbare","35 days seedling","Root","13.7924"
"","LOC_Os01g01420","SRP061677","SRX1122021","Root_WT_+Pi","Nipponbare","35 days seedling","Root","14.1648"
"","LOC_Os01g01420","SRP061677","SRX1122022","Root_WT_+Pi","Nipponbare","35 days seedling","Root","14.254"
"","LOC_Os01g01420","SRP061677","SRX1122023","Root_WT_-Pi","Nipponbare","35 days seedling","Root","12.6653"
"","LOC_Os01g01420","SRP061677","SRX1122024","Root_WT_-Pi","Nipponbare","35 days seedling","Root","11.4432"
"","LOC_Os01g01420","SRP061677","SRX1122025","Root_WT_-Pi","Nipponbare","35 days seedling","Root","14.2587"
"","LOC_Os01g01420","SRP028376","SRX332136","Seed_aleurone_ABA&GA_4h","Nipponbare","mature seed","Aleurone","30.2664"
"","LOC_Os01g01420","SRP028376","SRX332134","Seed_aleurone_ABA_4h","Nipponbare","mature seed","Aleurone","19.914"
"","LOC_Os01g01420","SRP028376","SRX332135","Seed_aleurone_GA_4h","Nipponbare","mature seed","Aleurone","33.0079"
"","LOC_Os01g01420","SRP028376","SRX330497","Seed_aleurone_Mock_4h","Nipponbare","mature seed","Aleurone","19.0922"
"","LOC_Os01g01420","SRP047482","SRX738076","Seed_Normal","Nipponbare","5 days after pollination","Seed","11.2976"
"","LOC_Os01g01420","DRP000391","DRX000671","Seed_Normal","Nipponbare","mature seed","Seed","12.6795"
"","LOC_Os01g01420","SRP048885","SRX732287","Seed_oscmt3a_mutant _r1","Nipponbare","mature seed","Seed","74.0208"
"","LOC_Os01g01420","SRP048885","SRX732290","Seed_oscmt3a_mutant _r2","Nipponbare","mature seed","Seed","68.6797"
"","LOC_Os01g01420","SRP048885","SRX732292","Seed_oscmt3a_mutant _r3","Nipponbare","mature seed","Seed","71.8638"
"","LOC_Os01g01420","SRP048885","SRX732153","Seed_OsCMT3a_WT_r1","Nipponbare","mature seed","Seed","59.4412"
"","LOC_Os01g01420","SRP048885","SRX732285","Seed_OsCMT3a_WT_r2","Nipponbare","mature seed","Seed","56.9876"
"","LOC_Os01g01420","SRP048885","SRX732286","Seed_OsCMT3a_WT_r3","Nipponbare","mature seed","Seed","67.0539"
"","LOC_Os01g01420","SRP028766","SRX335975","Shoot_1h+Pi_r1","Nipponbare","14 days seedling","Shoot","5.68679"
"","LOC_Os01g01420","SRP028766","SRX335976","Shoot_1h+Pi_r2","Nipponbare","14 days seedling","Shoot","9.16394"
"","LOC_Os01g01420","SRP028766","SRX335977","Shoot_1h+Pi_r3","Nipponbare","14 days seedling","Shoot","5.48899"
"","LOC_Os01g01420","SRP028766","SRX335978","Shoot_1h-Pi_r1","Nipponbare","14 days seedling","Shoot","9.24634"
"","LOC_Os01g01420","SRP028766","SRX335979","Shoot_1h-Pi_r2","Nipponbare","14 days seedling","Shoot","8.57922"
"","LOC_Os01g01420","SRP028766","SRX335980","Shoot_1h-Pi_r3","Nipponbare","14 days seedling","Shoot","7.11392"
"","LOC_Os01g01420","SRP028766","SRX335981","Shoot_21d+1h+Pi_r1","Nipponbare","35 days seedling","Shoot","7.11154"
"","LOC_Os01g01420","SRP028766","SRX335982","Shoot_21d+1h+Pi_r2","Nipponbare","35 days seedling","Shoot","6.81801"
"","LOC_Os01g01420","SRP028766","SRX335983","Shoot_21d+1h+Pi_r3","Nipponbare","35 days seedling","Shoot","6.28902"
"","LOC_Os01g01420","SRP028766","SRX335984","Shoot_21d+1h-Pi_r1","Nipponbare","35 days seedling","Shoot","10.7043"
"","LOC_Os01g01420","SRP028766","SRX335985","Shoot_21d+1h-Pi_r2","Nipponbare","35 days seedling","Shoot","6.65188"
"","LOC_Os01g01420","SRP028766","SRX335986","Shoot_21d+1h-Pi_r3","Nipponbare","35 days seedling","Shoot","7.03861"
"","LOC_Os01g01420","SRP028766","SRX335987","Shoot_21d+1hRe_r1","Nipponbare","35 days seedling","Shoot","7.99326"
"","LOC_Os01g01420","SRP028766","SRX335988","Shoot_21d+1hRe_r2","Nipponbare","35 days seedling","Shoot","10.5138"
"","LOC_Os01g01420","SRP028766","SRX335989","Shoot_21d+1hRe_r3","Nipponbare","35 days seedling","Shoot","7.88367"
"","LOC_Os01g01420","SRP028766","SRX335990","Shoot_21d+24h+Pi_r1","Nipponbare","35 days seedling","Shoot","7.23281"
"","LOC_Os01g01420","SRP028766","SRX335991","Shoot_21d+24h+Pi_r2","Nipponbare","35 days seedling","Shoot","7.48325"
"","LOC_Os01g01420","SRP028766","SRX335992","Shoot_21d+24h+Pi_r3","Nipponbare","35 days seedling","Shoot","6.65226"
"","LOC_Os01g01420","SRP028766","SRX335993","Shoot_21d+24h-Pi_r1","Nipponbare","35 days seedling","Shoot","6.79404"
"","LOC_Os01g01420","SRP028766","SRX335994","Shoot_21d+24h-Pi_r2","Nipponbare","35 days seedling","Shoot","8.8602"
"","LOC_Os01g01420","SRP028766","SRX335995","Shoot_21d+24h-Pi_r3","Nipponbare","35 days seedling","Shoot","9.29273"
"","LOC_Os01g01420","SRP028766","SRX335996","Shoot_21d+24hRe_r1","Nipponbare","35 days seedling","Shoot","4.81691"
"","LOC_Os01g01420","SRP028766","SRX335997","Shoot_21d+24hRe_r2","Nipponbare","35 days seedling","Shoot","7.36058"
"","LOC_Os01g01420","SRP028766","SRX335998","Shoot_21d+24hRe_r3","Nipponbare","35 days seedling","Shoot","7.96576"
"","LOC_Os01g01420","SRP028766","SRX335999","Shoot_21d+6h+Pi_r1","Nipponbare","35 days seedling","Shoot","6.09517"
"","LOC_Os01g01420","SRP028766","SRX336000","Shoot_21d+6h+Pi_r2","Nipponbare","35 days seedling","Shoot","7.95263"
"","LOC_Os01g01420","SRP028766","SRX336001","Shoot_21d+6h+Pi_r3","Nipponbare","35 days seedling","Shoot","6.69046"
"","LOC_Os01g01420","SRP028766","SRX336002","Shoot_21d+6h-Pi_r1","Nipponbare","35 days seedling","Shoot","6.89684"
"","LOC_Os01g01420","SRP028766","SRX336003","Shoot_21d+6h-Pi_r2","Nipponbare","35 days seedling","Shoot","9.30969"
"","LOC_Os01g01420","SRP028766","SRX336004","Shoot_21d+6h-Pi_r3","Nipponbare","35 days seedling","Shoot","9.71553"
"","LOC_Os01g01420","SRP028766","SRX336005","Shoot_21d+6hRe_r1","Nipponbare","35 days seedling","Shoot","8.30066"
"","LOC_Os01g01420","SRP028766","SRX336006","Shoot_21d+6hRe_r2","Nipponbare","35 days seedling","Shoot","8.11589"
"","LOC_Os01g01420","SRP028766","SRX336007","Shoot_21d+6hRe_r3","Nipponbare","35 days seedling","Shoot","8.04649"
"","LOC_Os01g01420","SRP028766","SRX336008","Shoot_21dd+Pi_r1","Nipponbare","35 days seedling","Shoot","5.67434"
"","LOC_Os01g01420","SRP028766","SRX336009","Shoot_21dd+Pi_r2","Nipponbare","35 days seedling","Shoot","8.69723"
"","LOC_Os01g01420","SRP028766","SRX336010","Shoot_21dd+Pi_r3","Nipponbare","35 days seedling","Shoot","6.07444"
"","LOC_Os01g01420","SRP028766","SRX336011","Shoot_21dd-Pi_r1","Nipponbare","35 days seedling","Shoot","6.72128"
"","LOC_Os01g01420","SRP028766","SRX336012","Shoot_21dd-Pi_r2","Nipponbare","35 days seedling","Shoot","7.8014"
"","LOC_Os01g01420","SRP028766","SRX336013","Shoot_21dd-Pi_r3","Nipponbare","35 days seedling","Shoot","6.67514"
"","LOC_Os01g01420","SRP028766","SRX336014","Shoot_24h+Pi_r1","Nipponbare","14 days seedling","Shoot","8.05107"
"","LOC_Os01g01420","SRP028766","SRX336015","Shoot_24h+Pi_r2","Nipponbare","14 days seedling","Shoot","7.44884"
"","LOC_Os01g01420","SRP028766","SRX336016","Shoot_24h+Pi_r3","Nipponbare","14 days seedling","Shoot","6.04294"
"","LOC_Os01g01420","SRP028766","SRX336017","Shoot_24h-Pi_r1","Nipponbare","14 days seedling","Shoot","7.38215"
"","LOC_Os01g01420","SRP028766","SRX336018","Shoot_24h-Pi_r2","Nipponbare","14 days seedling","Shoot","7.36166"
"","LOC_Os01g01420","SRP028766","SRX336019","Shoot_24h-Pi_r3","Nipponbare","14 days seedling","Shoot","8.25048"
"","LOC_Os01g01420","SRP028766","SRX336020","Shoot_3d+Pi_r1","Nipponbare","17 days seedling","Shoot","7.42995"
"","LOC_Os01g01420","SRP028766","SRX336021","Shoot_3d+Pi_r2","Nipponbare","17 days seedling","Shoot","7.9714"
"","LOC_Os01g01420","SRP028766","SRX336022","Shoot_3d+Pi_r3","Nipponbare","17 days seedling","Shoot","6.6251"
"","LOC_Os01g01420","SRP028766","SRX336023","Shoot_3d-Pi_r1","Nipponbare","17 days seedling","Shoot","7.5024"
"","LOC_Os01g01420","SRP028766","SRX336024","Shoot_3d-Pi_r2","Nipponbare","17 days seedling","Shoot","7.6443"
"","LOC_Os01g01420","SRP028766","SRX336025","Shoot_3d-Pi_r3","Nipponbare","17 days seedling","Shoot","6.60454"
"","LOC_Os01g01420","SRP028766","SRX336026","Shoot_6h+Pi_r1","Nipponbare","14 days seedling","Shoot","7.73768"
"","LOC_Os01g01420","SRP028766","SRX336027","Shoot_6h+Pi_r2","Nipponbare","14 days seedling","Shoot","7.10558"
"","LOC_Os01g01420","SRP028766","SRX336028","Shoot_6h+Pi_r3","Nipponbare","14 days seedling","Shoot","4.86778"
"","LOC_Os01g01420","SRP028766","SRX336029","Shoot_6h-Pi_r1","Nipponbare","14 days seedling","Shoot","4.12512"
"","LOC_Os01g01420","SRP028766","SRX336030","Shoot_6h-Pi_r2","Nipponbare","14 days seedling","Shoot","7.39702"
"","LOC_Os01g01420","SRP028766","SRX336031","Shoot_6h-Pi_r3","Nipponbare","14 days seedling","Shoot","7.40343"
"","LOC_Os01g01420","SRP028766","SRX336032","Shoot_7d+Pi_r1","Nipponbare","21 days seedling","Shoot","5.99099"
"","LOC_Os01g01420","SRP028766","SRX336033","Shoot_7d+Pi_r2","Nipponbare","21 days seedling","Shoot","8.8135"
"","LOC_Os01g01420","SRP028766","SRX336034","Shoot_7d+Pi_r3","Nipponbare","21 days seedling","Shoot","7.05211"
"","LOC_Os01g01420","SRP028766","SRX336035","Shoot_7d-Pi_r1","Nipponbare","21 days seedling","Shoot","7.06753"
"","LOC_Os01g01420","SRP028766","SRX336036","Shoot_7d-Pi_r2","Nipponbare","21 days seedling","Shoot","6.29487"
"","LOC_Os01g01420","SRP028766","SRX336037","Shoot_7d-Pi_r3","Nipponbare","21 days seedling","Shoot","8.15966"
"","LOC_Os01g01420","SRP011893","SRX130833","Shoot_As(III)_24h","Nipponbare","3 days seeding","Shoot","9.22592"
"","LOC_Os01g01420","DRP001141","DRX012214","Shoot_Cd_0h_r1","Nipponbare","10 days seedling","Shoot","62.9915"
"","LOC_Os01g01420","DRP001141","DRX012215","Shoot_Cd_0h_r2","Nipponbare","10 days seedling","Shoot","57.3105"
"","LOC_Os01g01420","DRP001141","DRX012223","Shoot_Cd_0h_r3","Nipponbare","10 days seedling","Shoot","60.2497"
"","LOC_Os01g01420","DRP001141","DRX012216","Shoot_Cd_1h_r1","Nipponbare","10 days seedling","Shoot","55.532"
"","LOC_Os01g01420","DRP001141","DRX012217","Shoot_Cd_1h_r2","Nipponbare","10 days seedling","Shoot","54.1404"
"","LOC_Os01g01420","DRP001141","DRX012224","Shoot_Cd_1h_r3","Nipponbare","10 days seedling","Shoot","58.8398"
"","LOC_Os01g01420","DRP001141","DRX012218","Shoot_Cd_24h_r1","Nipponbare","10 days seedling","Shoot","35.3434"
